change,scopus_id,doi,title,year,journal,source_id,in_frame,first_authid,last_authid,byline_complete,local_phrase_verified,matched_families
added,85058189001,10.1016/j.envsci.2018.11.019,"Cognitive drivers, and the effect of information on climate change adaptive behaviour in Fiji Islands",2019,Environmental Science and Policy,21536,true,55969775400,57204969930,true,true,survey_design
added,85058699536,,Field survey of low-head irrigation area with fertilizing poultry litter applications,2018,Periodico Tche Quimica,21100197942,false,57205128023,59064336600,true,true,survey_design
added,85058957318,10.1177/0969141318806322,Testing active choice for screening practitioner’s gender in endoscopy among disinclined women: An online experiment,2019,Journal of Medical Screening,22443,true,56136479100,23029251000,true,true,survey_design
added,85059039235,10.3389/fpsyg.2018.02635,Does disclosure about the common factors affect laypersons' opinions about how cognitive behavioral psychotherapy works?,2018,Frontiers in Psychology,21100216571,true,36558812800,26642973000,true,true,text_assignment
added,85059301804,10.1002/jclp.22736,The “me too” decision: An analog study of therapist self-disclosure of psychological problems,2019,Journal of Clinical Psychology,15410,true,57205266777,6506394349,true,false,
added,85059537329,10.1039/c8ta10332a,Carrier density control in Cu 2 HgGeTe 4 and discovery of Hg 2 GeTe 4 : Via phase boundary mapping,2019,Journal of Materials Chemistry A,21100232403,true,56411755800,8894847000,true,true,survey_design
added,85059587282,10.1007/s10834-018-9603-6,Framing the Human Capital Investment Decision: Examining Gender Bias in Student Loan Borrowing,2019,Journal of Family and Economic Issues,15500,true,6506412868,37120388000,true,true,survey_design
added,85059641319,10.1093/ijpor/edy007,Ranking and Rating: Neglected Biases in Factor Analysis of Postmaterialist Values,2019,International Journal of Public Opinion Research,19774,true,54388937800,57211049356,true,true,survey_design
added,85060201949,10.1016/j.jth.2019.01.006,Research on the rationale of width of disabled parking spaces and correlation of selection by wheelchair users and others,2019,Journal of Transport and Health,21100310028,false,57191257030,56548066700,true,true,survey_design
added,85060217148,10.1177/1077699018802256,Sacred Sports: Moral Responses to Sports Media Content,2019,Journalism and Mass Communication Quarterly,20687,true,55479944500,7003654943,true,true,text_assignment
added,85060535430,10.1371/journal.pone.0211206,Physician characteristics associated with proper assessment of overstated conclusions in research abstracts: A secondary analysis of a randomized controlled trial,2019,Plos One,10600153309,true,57188583492,7403159918,true,true,text_assignment
added,85060712389,10.1016/j.jecp.2018.12.008,Conversation about the future self improves preschoolers’ prospection abilities,2019,Journal of Experimental Child Psychology,15472,false,55955436500,7202268588,true,true,text_assignment
added,85060749604,10.1016/j.etap.2019.01.011,Microplastics occurrence in the Tyrrhenian waters and in the gastrointestinal tract of two congener species of seabreams,2019,Environmental Toxicology and Pharmacology,25095,false,57205082095,55925240700,true,true,survey_design
added,85060881713,10.1002/bsl.2398,How confession characteristics impact juror perceptions of evidence in criminal trials,2019,Behavioral Sciences and the Law,12123,true,57205634499,57205634499,true,true,survey_design
added,85060990785,10.1177/1368430217737856,Manipulating entitativity affects implicit behavioral and neural attentional biases toward gay couples,2019,Group Processes and Intergroup Relations,14946,true,8206182700,57205662452,true,false,
added,85061204112,10.1108/JCM-07-2017-2275,Product knowledge and information processing of organic foods,2019,Journal of Consumer Marketing,22897,false,36889739800,50360900100,true,true,survey_design
added,85061318929,10.1613/jair.1.11305,On inductive abilities of latent factor models for relational learning,2019,Journal of Artificial Intelligence Research,24330,false,56178309000,56250627600,true,true,survey_design
added,85061320094,10.3989/scimar.04751.28A,Towards more selective mediterranean trawl fisheries: Are juveniles and trash excluder devices effective tools for reducing undersized catches?,2018,Scientia Marina,28430,false,36193407600,7101706705,true,true,survey_design
added,85061325746,10.3989/scimar.04752.03A,Modelling the effects of more selective trawl nets on the productivity of European hake (Merluccius merluccius) and deep-water rose shrimp (parapenaeus longirostris) stocks in the strait of sicily,2018,Scientia Marina,28430,false,36193407600,6603207499,true,true,survey_design
added,85061332547,10.1080/00224499.2019.1568378,Linguistic Sexism in Peer-Reviewed Research Influences Recall But Not Perceptions,2020,Journal of Sex Research,30084,true,57194572494,36486544700,true,true,text_assignment
added,85061433336,10.1080/0163853X.2019.1576471,Did I Offend You or Did It? Agency Assignment in Interpersonal Apology,2020,Discourse Processes,25989,true,57205753924,36002661100,true,true,text_assignment
added,85061474480,10.1037/dhe0000102,Just joking? White college students' responses to different types of racist comments,2019,Journal of Diversity in Higher Education,17700156740,true,57190239203,23098306400,true,true,text_assignment
added,85061579270,10.1177/2050157918819616,Default effects in app selection: German adolescents’ tendency to adhere to privacy or social relatedness features in smartphone apps,2020,Mobile Media and Communication,21100788289,true,55521585200,55507742300,true,true,survey_design
added,85061581943,10.3897/mycokeys.45.31799,"Description of Aeminiaceae fam. Nov., Aeminium gen. Nov. and Aeminium ludgeri sp. Nov. (Capnodiales), isolated from a biodeteriorated art-piece in the Old Cathedral of Coimbra, Portugal",2019,Mycokeys,21100414384,false,56964041000,57219373253,true,true,survey_design
added,85061671571,10.1016/j.foodqual.2018.11.021,The impact of information on taste ranking and cultivation method on rice types that protect endangered birds in Japan: Non-hypothetical choice experiment with tasting,2019,Food Quality and Preference,23161,true,57226784097,16040689700,true,false,
added,85062145750,10.1108/JPIF-12-2018-0092,What influence domestic and overseas developers’ decisions?,2019,Journal of Property Investment and Finance,144657,false,57206935271,57274171800,true,true,survey_design
added,85062297171,10.1016/j.jaac.2018.07.908,Trajectories of Symptom Change in the Treatment for Adolescents With Depression Study,2019,Journal of the American Academy of Child and Adolescent Psychiatry,17643,true,36633352400,14323471600,true,false,
added,85062355561,,Effect of entrepreneur psychological capital and human resources on the performance of the catering industry in indonesia,2019,Journal of Entrepreneurship Education,19700176302,false,57192704791,57194772451,true,true,survey_design
added,85062442696,10.1080/00033790.2019.1578897,"An ‘experimental’ instrument: Testing the torsion balance in Britain, Canada and Australia",2019,Annals of Science,19321,false,55455161000,55455161000,true,true,survey_design
added,85062658393,10.3989/scimar.04758.02A,"Preliminary results on the use of semi-floating shrimp traps for the striped soldier shrimp, Plesionika edwardsii (Crustacea: Decapoda: Pandalidae), off the algarve coast (southern Portugal)",2018,Scientia Marina,28430,false,57201634549,7402292554,true,true,survey_design
added,85062665743,10.3989/scimar.04793.03A,Deep-sea sharks as by-catch of an experimental fishinsurvey for black scabbardfishes (Aphanopus spp.) off the Canary islands (NE Atlantic),2018,Scientia Marina,28430,false,53866430600,7404494448,true,true,survey_design
added,85063047924,10.1177/1077699019835903,Do Ethics Matter? Investigating Donor Responses to Primary and Tertiary Ethical Violations,2019,Journalism and Mass Communication Quarterly,20687,true,56145205000,57207847561,true,true,survey_design
added,85063477737,10.1016/j.asoc.2019.03.044,"Bio-inspired optimization for the molecular docking problem: State of the art, recent results and perspectives",2019,Applied Soft Computing Journal,18136,false,55169317400,6507036317,true,true,survey_design
added,85063746882,10.1093/restud/rdy038,Home price expectations and behaviour: Evidence from a randomized information experiment,2019,Review of Economic Studies,24202,true,57189974747,37014229300,true,true,survey_information
added,85063868091,10.1080/1068316X.2019.1597091,Exonerees in Black and White: the influence of race on perceptions of those who falsely confessed to a crime,2019,Psychology Crime and Law,14027,true,56819722100,56819722100,true,true,text_assignment
added,85064120941,10.1001/jamanetworkopen.2018.6149,Ethical Acceptability of Postrandomization Consent in Pragmatic Clinical Trials,2018,JAMA Network Open,21100900345,true,57194585835,57044440500,true,true,survey_design
added,85064477346,10.1080/10510974.2019.1597745,Customers or Academic Trainees? An Experimental Investigation to Reduce Academic Entitlement in the College Classroom,2019,Communication Studies,5600153399,true,57188817986,56043308100,true,false,
added,85064529855,10.7358/lcm-2015-001-fedo,Russian and Italian in language contacts: Reflected images,2015,Languages Cultures Mediation,21100898308,false,54957160200,57208338493,true,true,survey_design
added,85064611946,10.1080/15309576.2019.1592763,Promoting Performance Information Use Through Data Visualization: Evidence from an Experiment,2020,Public Performance and Management Review,5800169457,true,57198517118,57198517118,true,true,survey_design
added,85064817802,10.1093/geronb/gby080,Reframing aging: Effect of a short-term framing intervention on implicit measures of age bias,2019,Journals of Gerontology Series B Psychological Sciences and Social Sciences,29561,true,56017435600,24773623200,true,true,text_assignment
